CASP4	MYCBPAP
CDK19	MYCBPAP
CXorf56	NFKBIL1
BCL9	PYGO1
ALG10B	KCNH2
APOH	LRP8
MEX3B	RAP1GAP
MEX3B	UBE2D3
ADRB3	SRC
TAF1A	TAF1B
NR0B2	PPARG
DLX5	MSX1
BCAN	MMP10
CDK1	LZTS1
EGFR	EREG
KIF7	USP22
HDAC1	MKX
MKX	SIN3A
MKX	TBP
GTF2A1	MKX
GTF2B	MKX
PYGO1	SPTBN1
LENG8	PYGO1
ETV4	HOXD4
LZTR1	ZNF584
ZBTB3	ZNF556
BCL2L1	BLID
BCL2	BLID
COP1	ETV4
AURKA	MYCN
KIF1A	PPARG
ETV4	SAE1
ETV4	UBA2
AMHR2	PTEN
MEX3B	SNUPN
MEX3B	NUDT3
SMARCAD1	ZNF649
EZH2	GATA4
ELAVL1	MKX
ELAVL1	ZNF556
SIRT7	UTP15
ETV4	SMAD2
MEX3B	YWHAE
MEX3B	YWHAG
MEX3B	YWHAB
MEX3B	YWHAH
MEX3B	YWHAZ
MEX3B	PABPC1
AGO1	MEX3B
APP	ETV4
UTP15	UTP4
UBR5	UTP15
BRIX1	UTP15
CBX5	ZNF649
RPGRIP1L	TBXA2R
ETV4	HTT
ATXN1	ETV4
APOA1	SPEF2
AMHR2	HSP90AA1
FBXL13	HSP90AA1
HSP90AA1	MKX
NOS2	SERPINE1
ANKRD26	CBX2
CBX2	DIS3L2
CBX2	ZKSCAN7
SUV39H1	ZNF649
SLC7A11	TERT
ETV4	STK11
ETV4	TP63
CETN2	FBXL13
KIF7	SAV1
CCDC121	KDM1A
PRMT6	PYGO1
LGR4	LSM14B
DDX6	LSM14B
ARNT2	CEP57L1
CUL3	UTP15
CEL	OLR1
DDI1	UBE2K
KHK	LHX9
CEP57L1	KRT19
CLHC1	LMO2
MDFI	ZNF578
LCE1B	MDFI
CEP57L1	PPL
LCE1B	SPRY1
LCE1B	SPRY2
CEP57L1	MTUS2
CCDC121	NUP62
CCDC121	TFIP11
ADAMTSL4	LCE1B
CCL28	DDI1
CWF19L2	LHX9
DDI1	KLHL42
CCDC121	RINT1
BEND5	LCE1B
CEP57L1	FAM161A
KRTAP4-2	LCE1B
CLHC1	SGF29
CYGB	DDI1
LCE1B	NOTCH2NLA
ADRB3	ARRDC3
RPGRIP1L	SHMT2
CLHC1	MOV10
FBXO5	MOV10
NXF1	RPGRIP1L
ETV4	JUN
GJA4	OPRK1
KIF14	OBSL1
CCDC8	KIF7
SUZ12	UTP15
EGFR	UTP15
DDI1	UBC
FBXO5	SRC
RPSA	WDR76
LSM14B	SIRT3
CILK1	LSM14B
CFAP300	TPM2
KLK10	SUSD3
CTSG	FREM2
CA8	FGG
CD1B	ECEL1
AMIGO1	CD1B
CD1B	SLC27A6
CD1B	KCNJ8
CD1B	NETO2
CD1B	LRFN3
DHX57	RPSA
CCDC121	TBC1D15
CCDC121	UBE2E3
CCDC121	TBC1D17
COLEC10	P3H4
FBL	UTP15
DDI1	PRRT2
DDI1	SFXN1
LSM14B	LUC7L
SKAP1	UTP15
LHX9	ZHX1
ANKRD17	LHX9
LHX9	SSBP3
LHX9	SSBP4
LDB1	LHX9
DDI1	USP47
DDI1	NRIP3
DDI1	PHC3
ENPP6	MEX3B
AMDHD1	KLHL23
FGL2	KIF7
CCDC121	LTBR
PASK	WNT4
WNT4	WNT5A
COPE	SULT1C4
NPM1	UTP15
CSE1L	SULT1C4
KHK	SULT1C4
TBL3	UTP15
ANAPC10	UTP15
EIF3K	UTP15
HEATR1	UTP15
KRR1	UTP15
MPHOSPH10	UTP15
NOL11	UTP15
NOP58	UTP15
RBM19	UTP15
UTP15	WDR36
IFI16	UTP15
GRB2	PCDHB5
PCDHB5	PIK3R3
AURKA	BLID
BLID	CASP8
BLID	FZR1
BLID	FGFR4
BLID	HRAS
BLID	PARP1
BLID	PAX2
IL13RA2	PAX2
BLID	RB1CC1
BLID	TGFB1
CEP63	KIF7
CENPJ	KIF7
KIF7	MED4
PCM1	RPGRIP1L
CCP110	RPGRIP1L
CEP170	RPGRIP1L
CEP192	RPGRIP1L
KIAA0753	RPGRIP1L
OFD1	RPGRIP1L
CEP290	KIF7
KIF7	PCM1
PCNT	RPGRIP1L
CSPP1	RPGRIP1L
MPRIP	RPGRIP1L
CEP170B	RPGRIP1L
IPO7	RPGRIP1L
CAPZA2	RPGRIP1L
CAPZB	RPGRIP1L
CD2AP	RPGRIP1L
CDK5RAP2	RPGRIP1L
ECT2	RPGRIP1L
GKAP1	RPGRIP1L
CLUH	RPGRIP1L
KIF2A	RPGRIP1L
NEK4	RPGRIP1L
NPHP4	RPGRIP1L
RACGAP1	RPGRIP1L
RAI14	RPGRIP1L
RPGR	RPGRIP1L
RPGRIP1L	TRIM37
RPGRIP1L	TRIM27
PPP1R12A	RPGRIP1L
RPGRIP1L	SPAG5
RCN1	RPGRIP1L
ELOA	RPGRIP1L
PTMA	RPGRIP1L
KCTD12	RPGRIP1L
NUP155	RPGRIP1L
RPGRIP1L	SH3KBP1
RPGRIP1L	SPATS2L
CTPS1	RPGRIP1L
ECH1	RPGRIP1L
KIF7	SSX2IP
KIAA0753	KIF7
CEP162	RPGRIP1L
KIF14	SPICE1
KIF7	SPICE1
RPGRIP1L	SPICE1
CEP135	KIF7
CEP89	KIF7
CEP89	KIF14
CNTRL	KIF7
CNTRL	RPGRIP1L
FBF1	MYCBPAP
KIF7	NINL
NINL	RPGRIP1L
NPHP1	RPGRIP1L
ACADSB	RPGRIP1L
ACOT9	RPGRIP1L
ANKDD1A	RPGRIP1L
APC	RPGRIP1L
ASS1	RPGRIP1L
ATP2B1	RPGRIP1L
RPGRIP1L	SELENOH
RPGRIP1L	TMEM256
RPGRIP1L	WDCP
CEP350	RPGRIP1L
CEP97	RPGRIP1L
CHTOP	RPGRIP1L
CTSB	RPGRIP1L
DBT	RPGRIP1L
DDX47	RPGRIP1L
DDX54	RPGRIP1L
DVL2	RPGRIP1L
DYNC1H1	RPGRIP1L
EPPK1	RPGRIP1L
ERLIN1	RPGRIP1L
ERLIN2	RPGRIP1L
FH	RPGRIP1L
GANAB	RPGRIP1L
GARS1	RPGRIP1L
HSDL2	RPGRIP1L
IBTK	RPGRIP1L
IDH3B	RPGRIP1L
ILVBL	RPGRIP1L
IPO8	RPGRIP1L
IPO9	RPGRIP1L
KDM1A	RPGRIP1L
KIAA1671	RPGRIP1L
KIF14	RPGRIP1L
LONP1	RPGRIP1L
LUZP1	RPGRIP1L
MPHOSPH9	RPGRIP1L
N4BP2	RPGRIP1L
NDUFB4	RPGRIP1L
NNT	RPGRIP1L
PDCD11	RPGRIP1L
PKP2	RPGRIP1L
PLOD1	RPGRIP1L
PSMD7	RPGRIP1L
PYGL	RPGRIP1L
RAB5B	RPGRIP1L
RAB6A	RPGRIP1L
RAD50	RPGRIP1L
RBM15	RPGRIP1L
ENTR1	RPGRIP1L
RPGRIP1L	SDHA
RPGRIP1L	SEC63
RPGRIP1L	SIPA1L3
RPGRIP1L	SMC3
RPGRIP1L	TFRC
RPGRIP1L	TJP1
EMC3	RPGRIP1L
RPGRIP1L	TP53
RPGRIP1L	YWHAH
RPGRIP1L	ZNF318
ANKRD28	RPGRIP1L
CAPZA1	RPGRIP1L
CEP85	RPGRIP1L
DDX56	RPGRIP1L
EIF4ENIF1	RPGRIP1L
CCSER2	RPGRIP1L
GPATCH1	RPGRIP1L
GPX1	RPGRIP1L
HAUS3	RPGRIP1L
HAUS6	RPGRIP1L
HECTD1	RPGRIP1L
IFT74	RPGRIP1L
LZTS2	RPGRIP1L
MOB4	RPGRIP1L
NME7	RPGRIP1L
PLEKHG1	RPGRIP1L
RPGRIP1L	SIPA1L2
RPGRIP1L	SIRT2
RPGRIP1L	SSX2IP
RPGRIP1L	TCHP
RPGRIP1L	TNRC6A
RPGRIP1L	TNRC6B
RPGRIP1L	TP53BP2
RPGRIP1L	TRIM41
RPGRIP1L	TRIP6
RPGRIP1L	TYMS
RPGRIP1L	UPF1
RPGRIP1L	WDR83
DCTN1	LSM14B
LCA5	RPGRIP1L
RPGRIP1L	SNU13
HACD2	RPGRIP1L
CCDC121	TNIP1
UTP15	XPO1
LSM14B	XPO1
ACTL6A	KIF7
APC	KIF7
BBS4	KIF7
BLMH	PCDHB15
AP3S1	PCDHB15
HSPG2	KIF7
ANLN	ITPR3
KIF7	MAP3K4
NAP1L1	PCDHB15
NRDC	PCDHB15
KIF7	NRDC
KIF7	RBBP8
KIF7	SMTN
PCDHB15	SOAT1
PCDHB15	SSR3
GMPS	KIF7
KIF7	MPZL1
KIF7	PIBF1
KIF7	STAMBP
KIF7	RAB11FIP2
EPB41L3	KIF7
KIF7	N4BP3
ADNP	PCDHB15
PCDHB15	PRDX5
HIGD1A	PCDHB15
GPATCH4	PCDHB15
CEP192	PCDHB15
IMPACT	KIF7
PCDHB15	PLXNA3
ENY2	PCDHB15
EMSY	KIF7
PCDHB15	TOMM22
KIF7	SLC39A10
DOCK6	KIF7
PCDHB15	SLC25A19
PCDHB15	RNF123
MRPS25	PCDHB15
CRTC3	PCDHB15
DERL1	PCDHB15
AURKA	ZMYM1
ARHGAP39	PCDHB15
ATM	UTP15
SORT1	UTP15
HDAC6	UTP15
CCDC77	KIF7
DPY30	PCDHB15
KIF7	PHLDB2
PCDHB15	TBCK
KIF7	TAF8
C5orf24	PCDHB15
NANP	PCDHB15
LSM14B	SMC1A
HUWE1	LSM14B
LSM14B	PHF8
DDI1	SMC1A
GLI1	KIF7
DLX5	TEAD2
FOXL2	RECQL4
FOXL2	GMEB1
DUSP9	PRIM2
DUSP13	RPGRIP1L
TRMT12	ZNF556
CDH3	CTNNA3
CDH8	NYNRIN
PCDHB16	PCDHB6
MEX3B	PIP4K2A
KIF7	P4HA2
KIF7	ZNF785
VWCE	ZNF74
NOL7	UTP15
CINP	KIF7
F9	MIB2
KIF7	ZNF331
RPGRIP1L	ZSCAN29
FUT11	PRG3
ZKSCAN4	ZNF483
PCDHB5	TNFAIP3
GINS4	SIK1
MMP10	PCSK1N
CSGALNACT2	UTP15
KIF7	LRRCC1
CLMP	KIF14
BBS7	H1-3
ANKS3	ZNF556
KIF7	LGALS3BP
APOE	MMP10
FUT11	SLAMF1
APOBEC3B	ELAVL2
MMP10	TIMP1
DHRS2	GMEB1
EOGT	PRG3
LTBP1	MMP10
FAM163A	WDR47
C1D	UTP15
VWCE	ZNF324
CLEC2D	ECEL1
FGB	VRK1
CLEC2D	FRMD5
IL12A	SPDL1
CDK15	FGG
KIF7	LZTS2
KIF7	RALBP1
F11R	IL12A
UBE2O	ZNF556
AMER1	CTNNA3
EOGT	F9
MKX	TBL1X
PCDHB5	PTP4A2
CENPI	ZNF71
ARSG	MIA2
MMP10	TRAF7
TBC1D15	UTP15
ALG10B	ATP5F1B
AURKA	PAK5
IL13RA2	MELK
GTF3C2	LSM14B
FSTL1	IL12A
ENDOG	PRKACG
AMER1	TULP2
COL14A1	IL12A
CHCHD10	LSM14B
B4GALT1	MMP10
FAM163A	YWHAZ
DHX57	ZSCAN31
DDI1	MAPK10
COLQ	TEX15
ZKSCAN8	ZNF483
FAM163A	YWHAG
PCDHB5	RDH13
UTP15	ZNF324B
MKX	TBL1XR1
TNFRSF1A	UTP15
CCDC121	SCRN1
MAN1A1	MMP10
LHX9	PARP2
LRP4	ZNF556
RBM4	UTP15
EMILIN3	MMP10
GAS6	PCDHB5
MMP10	NUCB1
ASAH1	ZNF556
CASP3	LSM14B
MMP10	TNFSF9
CDH5	UTP15
FAM163A	YWHAE
KNTC1	SLC15A1
FAM163A	YWHAB
MMP10	NPTX1
MTHFR	ZNF556
ALG10B	NPLOC4
NEK7	ZNF556
ALG10B	TRAFD1
IL13RA2	KNTC1
MLF1	PRKACG
RPGRIP1L	TEFM
RPGRIP1L	RPP25L
RAF1	RPGRIP1L
CCDC122	NCKAP5L
CCDC122	TFPT
ABCF1	RPGRIP1L
NUP133	RPGRIP1L
KIF7	RAB28
MSH2	RPGRIP1L
CFAP410	RPGRIP1L
RPGRIP1L	SPATA7
NEK1	RPGRIP1L
DYNLL2	RPGRIP1L
DYNLL1	RPGRIP1L
ETV4	TRIM25
G3BP1	LSM14B
MEX3B	SUZ12
CETN3	FBXL13
FBXL13	SNX2
FBXL13	PPP6R1
AGTPBP1	FBXL13
FBXL13	NACA
CIART	FBXL13
FBXL13	LONRF1
FBXL13	SACS
FBXL13	IL16
ADNP	FBXL13
FBXL13	FLT3
FBXL13	NUP205
FBXL13	HSPBP1
AASS	FBXL13
ABCB1	FBXL13
ENY2	FBXL13
FBXL13	RGL1
FBXL13	TOB1
KIF7	LNX1
KIF14	LNX1
RPGRIP1L	ZUP1
KIF7	ZUP1
AGER	FGF2
PYGO1	UBR5
CLHC1	FBXO7
FBXO7	RGS22
EGLN3	KIF7
ECT2	EGLN3
EGLN3	KIF14
LSM14B	PTCH1
PYHIN1	SCAF1
EZH2	MYCN
CETN3	DDI1
PCDHB5	RNF4
ETV4	HIF1A
EPAS1	ETV4
DDI1	MFHAS1
ESR2	LSM14B
ESR2	UTP15
HEXIM1	LSM14B
LSM14B	MEPCE
EZH2	LSM14B
EZH2	RPGRIP1L
AMER1	RECQL4
EIF3C	RECQL4
LSM14B	RECQL4
HABP4	UTP15
SERBP1	UTP15
DCPS	UTP15
CLHC1	PIK3R1
CCDC134	TADA2A
MYC	UTP15
CANX	MYCBPAP
MEX3B	VIRMA
MKX	VIRMA
DCAF13	UTP15
TPT1	UTP15
KIF7	TANK
BIRC2	MYCBPAP
NR2C2	UTP15
PPP1CC	RPGRIP1L
BICD1	KIF7
BICD2	KIF7
KIF7	NIN
NIN	RPGRIP1L
FBXO38	RPGRIP1L
H4C7	VRK1
FKBP10	MGARP
PSMD14	RGS22
CNP	MKX
LSM14B	SNRNP70
CTNNB1	PYGO1
KCND2	TLR3
TEAD2	TERT
KIF7	MTMR4
KIF7	PTPRU
ITFG1	LSM14B
BIRC3	UTP15
STAU1	UTP15
RGS22	STAU1
LSM14B	WWP2
PAK5	TOP2A
TRIM28	UTP15
FUCA2	LCE1B
DDI1	PSMB1
DDI1	USP2
HOMER3	LSM14B
CEP57L1	PRDM6
LCE1B	RNF4
PAGE1	TFRC
DDX49	PAGE1
PAGE1	SLC1A1
PAGE1	TMEM60
PAGE1	TMEM14B
MGST3	PAGE1
CMTM7	PAGE1
PAGE1	TNF
FBLN1	LCE1B
RBFOX1	VENTX
DTX2	OIP5
DTX2	RBM11
FGF16	KRT31
KRT31	LCE1B
CSNK2A1	LHX9
ALG10B	CD79A
LCE1B	NUFIP2
LCE1B	NAPSA
CEP57L1	PATJ
BARD1	MTUS2
DDI1	SDS
AMHR2	MAL
LLPH	ZFP41
ETV4	SMAD4
TBX19	VENTX
FAM163A	RWDD2B
FAM163A	TMEM179B
LSM14B	NTAQ1
FAM161A	KIAA1328
CYSRT1	VENTX
C6orf15	VENTX
DDI1	FAM161B
CELF5	CYSRT1
DDI1	RPP25
DDI1	GPANK1
CBX2	CYSRT1
LCE1B	P4HB
LCE1B	LCE1E
LCE1B	LCE1B
CYSRT1	LCE1B
KRTAP4-5	LCE1B
KRTAP10-11	LCE1B
APOA1	FANCD2
FANCD2	RPSA
BAG2	FANCD2
LSM14B	ZC3H18
CAMK2A	H1-3
ADAMTS16	TOP1
H2BC14	SPEF2
ADAMTS16	SERPINH1
PDIA6	RGS22
FBXL13	TOP2A
HNRNPU	ZNF442
LAS1L	RPGRIP1L
CCDC181	LMNB1
MN1	TOP2A
LHX9	LMNA
SNIP1	UTP15
ESR1	LSM14B
ESR1	UTP15
AMER1	PRKAA2
DCP1A	LSM14B
EIF4ENIF1	LSM14B
FAM120C	KIF7
GRSF1	UTP15
LSM14A	LSM14B
AGO2	MEX3B
AGO3	MEX3B
AGO4	MEX3B
ALG13	MEX3B
ANKHD1	MEX3B
ANKRD17	MEX3B
AP2A1	MEX3B
AP2B1	MEX3B
AP2M1	MEX3B
ATXN2	MEX3B
ATXN2L	MEX3B
CAPRIN1	MEX3B
CC2D1A	MEX3B
CCT2	MEX3B
CEP85	MEX3B
CNOT1	MEX3B
CNOT10	MEX3B
CNOT11	MEX3B
CNOT2	MEX3B
CNOT3	MEX3B
CNOT4	MEX3B
CNOT6L	MEX3B
CNOT7	MEX3B
CNOT8	MEX3B
CNOT9	MEX3B
CPEB2	MEX3B
CPEB4	MEX3B
CSDE1	MEX3B
DAP3	MEX3B
DCP1A	MEX3B
DCP1B	MEX3B
DDX1	MEX3B
DDX6	MEX3B
DHX36	MEX3B
DNMBP	MEX3B
DVL3	MEX3B
EDC3	MEX3B
EDC4	MEX3B
EIF4E2	MEX3B
EIF4ENIF1	MEX3B
FAM120A	MEX3B
FAM193A	MEX3B
FAM98A	MEX3B
FUBP3	MEX3B
FXR2	MEX3B
G3BP1	MEX3B
G3BP2	MEX3B
GIGYF1	MEX3B
GLE1	MEX3B
GPBP1	MEX3B
GTPBP1	MEX3B
HELZ	MEX3B
IGF2BP2	MEX3B
GARRE1	MEX3B
KIAA1671	MEX3B
KIF7	MEX3B
LARP4	MEX3B
LARP4B	MEX3B
LSM1	MEX3B
LSM12	MEX3B
LSM14A	MEX3B
LSM14B	MEX3B
MAGED1	MEX3B
MARF1	MEX3B
MCRIP1	MEX3B
MCRIP2	MEX3B
MEX3A	MEX3B
MEX3B	MOV10
MEX3B	MRPS34
MEX3B	MRPS7
MEX3B	MRPS9
MEX3B	NBR1
MEX3B	NCKAP5L
MEX3B	NUFIP2
MEX3B	PABPC4
MEX3B	PAIP2
MEX3B	PAN2
MEX3B	PAN3
MEX3B	PARD3
MEX3B	PATL1
MEX3B	PDLIM7
MEX3B	PIP4K2C
MEX3B	PRMT1
MEX3B	PRRC2A
MEX3B	PRRC2B
MEX3B	PRRC2C
MEX3B	PTCD3
MEX3B	PUM1
MEX3B	PUM2
MEX3B	R3HDM1
MEX3B	R3HDM2
MEX3B	RAVER1
MEX3B	RBMS1
MEX3B	RBMS2
MEX3B	RC3H1
MEX3B	RC3H2
MEX3B	RNF214
MEX3B	RTCB
MEX3B	SAMD4B
MEX3B	SECISBP2
MEX3B	SHKBP1
MEX3B	SMAP2
MEX3B	SMG1
MEX3B	SMG5
MEX3B	SMG7
MEX3B	SMG8
MEX3B	SND1
MEX3B	SPATA2
MEX3B	TAB1
MEX3B	TBK1
MEX3B	TDRD3
MEX3B	TDRD7
MEX3B	TNKS1BP1
MEX3B	TNRC6A
MEX3B	TNRC6B
MEX3B	TNRC6C
MEX3B	TOP3B
MEX3B	TRIM56
MEX3B	TRIP6
MEX3B	UBAP2
MEX3B	UBAP2L
MEX3B	UPF1
MEX3B	USP10
MEX3B	USP54
MEX3B	WDR6
MEX3B	YTHDF1
MEX3B	YTHDF2
MEX3B	YTHDF3
MEX3B	ZC3H7A
MEX3B	TUT4
MEX3B	ZCCHC3
MEX3B	ZNF598
LSM14B	MOV10
ENTR1	KIF7
LSM14B	UBAP2L
UTP15	XRN2
LSM14B	YTHDF2
LSM14B	YTHDF3
LSM14B	ZC3HAV1
AGO2	LSM14B
CAPRIN1	LSM14B
DDX3X	LSM14B
FAM120C	LSM14B
FXR2	LSM14B
DZIP3	MEX3B
FAM193B	MEX3B
FMR1	MEX3B
FXR1	MEX3B
GPBP1L1	MEX3B
MEX3B	MKRN2
MEX3B	MRPS2
MEX3B	MRPS27
MEX3B	MRPS31
MEX3B	MRPS6
MEX3B	NFX1
MEX3B	OTUD4
MEX3B	SNX18
MEX3B	TARS2
MEX3B	TBKBP1
MACO1	MEX3B
MEX3B	U2AF2
MEX3B	YBX3
KIF7	SAMD4B
ARFGAP2	MEX3B
CHMP7	MEX3B
DHX30	MEX3B
HDLBP	MEX3B
HECA	MEX3B
MEX3B	MRPS22
MEX3B	PPP1R13B
MEX3B	PROSER3
MEX3B	TNPO2
KIF7	PATL1
LSM14B	TDRD3
KIF7	ZFP36
LSM14B	ZFP36
FUBP3	LSM14B
IGF2BP2	LSM14B
CELF2	MEX3B
KIF1B	MEX3B
GARRE1	KIF7
LSM14B	MARF1
BCAR1	MEX3B
CABLES1	MEX3B
CASC3	MEX3B
EDRF1	MEX3B
GIT1	MEX3B
KIF3B	MEX3B
LSM7	MEX3B
MEX3B	MRPS14
MEX3B	MRPS23
MEX3B	OFD1
MEX3B	PARP12
MEX3B	PIK3C3
MEX3B	RUSC2
MEX3B	SEC16A
MEX3B	SMG9
MEX3B	STRIP1
MEX3B	SUFU
MEX3B	TRIP4
MEX3B	VPS37C
MEX3B	ZCCHC14
ANLN	DSG2
ANLN	RPSA
ANLN	GPRC5A
ANLN	UTP15
ANLN	H4C7
ANLN	PROCR
ANLN	SERPINH1
ANLN	UTS2
CHMP4B	UTP15
CACNA1H	CCR4
CCR4	CDK10
ECT2	HSPA4L
ECT2	UTP15
ECT2	H4C7
CTNNA3	ECT2
KIF14	LMO7
DSG2	KIF14
GPRC5A	KIF14
KIF14	PAPLN
BAG2	KIF14
KIF14	TPM1
KIF14	RPSA
KIF14	TPM2
KIF14	PACSIN3
KIF14	MUC13
KIF14	TMOD2
FRS2	KIF14
KIF14	SPECC1
GRTP1	KIF14
CDC42EP1	KIF14
KIF14	USP6NL
AHNAK2	KIF14
HSPA4L	KIF14
ABHD6	KIF14
KIF14	THAP9
KIF14	TBL1Y
KIF14	RAI14
GTF2I	KIF14
DMAP1	KIF14
KIF14	SRC
KIF14	SEMA3B
KIF14	NES
KIF14	NT5E
KIF14	UTP15
KIF14	SFXN3
KIF14	MYO6
KIF14	NOL6
AHR	KIF14
KIF14	SORBS2
KIF14	SERPINH1
KIF14	PPP1R9A
KIF14	SMARCA1
KIF14	TNKS1BP1
BCAR3	KIF14
ECEL1	KIF14
GADD45GIP1	KIF14
KIF14	NEGR1
BCAR1	KIF14
KIF14	MPDZ
KIF14	MTA3
KIF14	RRAS
KIF14	NAV3
C4BPB	KIF14
KIF14	MAPRE2
KIF14	RAB9B
ALK	KIF14
KIF14	SH3BP4
KIF14	MOV10
KIF14	PLCD3
KIF14	SORCS2
KIF14	NT5DC2
EGFR	KIF14
ITIH3	KIF14
FDXR	KIF14
KIF14	SPHKAP
ITPR3	KIF14
KIF14	RASAL2
KHDRBS3	KIF14
KIF14	PDZRN3
KIF14	MID1
KIF14	THSD7A
KIF14	TENM3
KIF14	NEDD4L
FAM200A	KIF14
PRC1	UTP15
BRPF3	KIF7
KIF7	TRIM66
ARHGEF19	GATA4
CHCHD1	UTP15
RMDN3	RPGRIP1L
HNRNPH1	LSM14B
HNRNPH1	KIF7
BCAR1	GINS4
NUPR1	UTP15
ETV4	TAF7
ADRB3	SH3GL1
ADRB3	SH3GL3
IL12A	IRF5
CACNA1H	KCND2
HSPB3	LSM14B
GSK3B	RGS22
MYCBPAP	VHL
FYN	GPR63
AGO1	FBXL13
LIN9	MYB
BMP4	WFIKKN2
CACNA1G	MYC
PARP2	UTP15
PPP1CA	RPGRIP1L
EZH2	SLC7A11
DFFB	H1-3
EID2B	EID3
AMHR2	HSP90AB1
FBXL13	HSP90AB1
HSP90AB1	MKX
AMHR2	CDC37
RPGRIP1L	RPGRIP1L
JUN	UTP15
DLG1	FAM163A
AMELX	FAM20C
FAM163A	GET3
UTP15	WDR43
KIF7	YWHAG
KIF7	YWHAH
RRP1B	UTP15
MAPT	MMP10
LSM14B	MAPT
CD9	PCDHB5
APP	ZNF584
DISC1	SPEF2
DDI1	DDI1
DDI1	NIF3L1
DDI1	PTPN11
APOBEC3B	CCND1
ETV4	NFE2L2
PHF21B	S100A9
PRSS2	PYGO1
PYGO1	SSBP4
BCL9L	PYGO1
ORC6	PYGO1
LMO4	PYGO1
PYGO1	SSBP2
PYGO1	SSBP3
LDB1	PYGO1
FGB	NSD2
LSM14B	ZMYND11
DDI1	GSK3A
B2M	PYGO1
CALR	PYGO1
CHAT	MNS1
CHAT	WT1
DLST	PYGO1
ATN1	FAM163A
F13A1	FAM163A
GRN	LCE1B
FAM163A	GSN
FAM163A	UBE2K
FAM163A	HSPB1
LMNA	ZNF649
FAM163A	PECAM1
PYGO1	TP53BP2
FAM163A	VIM
FAM163A	WFS1
LCE1B	WFS1
DNALI1	ZNF333
DDI1	DNALI1
DDI1	KLF11
FAM163A	GIPC1
FAM163A	KIF1B
KIF1B	LCE1B
FAM163A	RNF11
LCE1B	RNF11
FAM163A	UBQLN1
KCNIP3	RPSA
NEK7	PYGO1
SPRED1	ZNF649
HTT	LCE1B
FAM163A	HTT
HTT	PLA2G1B
ARX	CYTIP
FXR2	KIF7
IL12A	ZNF710
IL12A	TCF4
IL12A	SP4
IL12A	MLX
IL12A	MAZ
IL12A	KLF3
IL12A	KLF15
IL12A	IRX5
HHEX	IL12A
HEY2	IL12A
GLIS2	IL12A
ERF	IL12A
EBF1	IL12A
CTCF	IL12A
IL23A	WT1
TNFSF8	ZDHHC15
ROR2	WNT5A
MYCBPAP	PRKAR2A
AMHR2	TGFBR1
NOS2	SRC
ASIP	MC5R
ADRB3	GNAS
ETV4	SRF
AMHR2	BMPR1B
LDB2	LHX9
LHX9	SMAD2
LHX9	SMURF1
IL12A	IL12A
ADRB2	ADRB3
ADRB3	ADRB3
PRND	RPSA
MEX3B	SMAD4
EP300	ETV4
MMP10	MMP9
IL12A	WASF1
CXCL8	IL12A
ADRM1	DDI1
CDK1	MYCN
CFTR	GOPC
CALCOCO2	CCDC185
EXOC8	KRT20
NFIC	TPD52L3
EFHC1	TEX11
CCDC85B	KRT20
TEX11	ZNF414
CCDC116	MDFI
KRT20	KRT20
CDKN1A	TEX11
COASY	KRT20
TEX11	TSC22D4
CCNK	RFX6
COL20A1	TEX11
KRT20	VIM
CCDC185	CCDC85B
TEX11	VIL1
RFX6	SS18L1
DTX2	RFX6
KRT20	PRC1
ABI2	KRT20
NECAB2	TEX11
NRIP1	TEX11
KRT20	ZC3H14
STMN2	TEX11
FHL3	RFX6
EIF4E2	KRT20
CCDC116	CCDC85B
CCDC85B	DEUP1
LIN37	TEX11
NFIC	TKTL2
HYI	TEX11
CCDC87	KASH5
CCDC185	LURAP1
LMO3	RFX6
DUSP6	TEX11
AMOTL2	KRT20
KIAA1217	TEX11
MDFI	TRPV6
DEUP1	IFIT3
CCDC185	PDLIM7
TCHP	TEX11
CALCOCO1	CRYBA2
IPO11	PLCD4
POM121	TEX11
CCDC185	MDFI
RFX3	RFX6
CCDC185	KXD1
FXR2	KRT20
SNX7	TEX11
C9orf16	KRT20
CABP4	CACNA1F
DSTYK	MTPN
MPDU1	QRICH2
GAPDH	QRICH2
NUP98	QRICH2
PANK2	QRICH2
INS	TXNDC17
INS	KMT2A
UTS2B	UTS2R
P4HA3	PDIA2
CDKN1B	SPDYA
CDK2	SPDYA
S100A10	TRPV6
GRK2	PDE6G
PDE6G	SRC
GRB2	PDE6G
DNM2	PDE6G
CFTR	PDZD3
CFTR	SLC9A3R1
CCN3	INS
CFTR	STX1A
MEP1A	NPY
LRAT	LRAT
CFTR	DNAJB1
CFTR	DNAJA1
EIF4G1	PDCD4
MDFI	MYOG
PRM1	SRPK1
LAMA5	MEP1A
CFTR	PRKCE
CFTR	SNAP23
MYOG	SRF
CFTR	PRKAA1
MYOG	TCF3
IL4	IL4R
GCG	GLP1R
MYOG	SP1
MEF2A	MYOG
MYOG	POLR2C
MTPN	RELA
MTPN	NFKB1
MTPN	REL
CFTR	PDZK1
CFTR	CLCN3
A2M	IL4
IGFBP7	INS
FGF10	FGFR2
GUCY2C	PDZD3
MEP1A	MEP1A
IPO11	RPL12
CFTR	EZR
FN1	MEP1A
CFTR	CFTR
CFTR	DNAJC5
BTRC	PDCD4
AMFR	CFTR
RAD18	RAD51
POLH	RAD18
CETN2	USP44
POLR2G	USP44
MRPL23	USP44
