#node1	node2
1017	10393
1017	2664
1017	2058
1017	675
1017	5048
1017	1871
1017	5926
1017	100291837
1017	7167
1017	10527
1017	476
1017	1475
1017	91574
1017	51554
1017	3601
1017	23612
1017	4255
1017	3024
1017	6900
1017	2648
1017	3007
1017	8851
1017	8565
1017	8570
1017	8661
1017	26227
1017	8467
1017	65108
1017	2783
1017	2821
1017	388697
1017	388698
1017	3963
1017	3376
1017	3417
1017	25873
1017	84790
1017	3098
1017	3151
1017	291
1017	375
1017	9948
1017	9689
1017	23344
1017	489
1017	515
1017	23450
1017	23420
1017	9520
1017	875
1017	832
1017	983
1017	1968
1017	9126
1017	1973
1017	1993
1017	23193
1017	51520
1017	1823
1017	1828
1017	342538
1017	1603
1017	1653
1017	1434
1017	2617
1017	2521
1017	86
1017	16
1017	58
1017	2026
1017	6147
1017	6143
1017	6132
1017	6161
1017	6160
1017	6164
1017	6154
1017	6157
1017	6193
1017	6224
1017	6218
1017	6210
1017	79135
1017	11198
1017	5976
1017	55082
1017	55083
1017	51004
1017	55832
1017	6301
1017	55920
1017	5226
1017	5478
1017	6888
1017	6741
1017	11331
1017	5725
1017	7001
1017	7086
1017	7174
1017	10972
1017	10985
1017	7280
1017	7317
1017	376267
1017	85235
1017	4942
1017	1283
1017	10525
1017	26509
1017	7919
1017	140801
1017	7272
1017	10632
1017	26524
1017	10109
1017	10155
1017	10051
1017	10383
1017	4191
1017	4175
1017	9991
1017	9399
1017	54619
1017	991
1017	225689
1017	8508
1017	3240
1017	3189
1017	8971
1017	488
1017	813
1017	51806
1017	2197
1017	2068
1017	6159
1017	6235
1017	192111
1017	6566
1017	5646
1017	345651
1017	4744
1017	64087
1017	56922
1017	79659
1017	11160
1017	55210
1017	1176
1017	120892
1017	8531
1017	4804
1017	257415
1017	23524
1017	6167
1017	7555
1017	4076
1017	57695
1017	57619
1017	10189
1017	2934
1017	22998
1017	23603
1017	23074
1017	23164
1017	1786
1017	1627
1017	51474
1017	2314
1017	51115
1017	4641
1017	4644
1017	4646
1017	4008
1017	55589
1017	55689
1017	1211
1017	8481
1017	9919
1017	9774
1017	9209
1017	29766
1017	91748
1017	28990
1017	6840
1017	6879
1017	7071
1017	7111
1017	7798
1017	26136
1017	26064
1017	116447
1017	10771
1017	10095
1017	7328
1017	342527
1017	29089
1017	112398
1017	5321
1017	114804
1017	9343
1017	222484
1017	51574
1017	7884
287	6546
287	4897
287	23043
287	3897
287	6710
287	84033
287	2038
287	10280
287	4914
287	10456
287	6238
287	9479
287	9771
287	9656
287	6833
287	30846
287	3006
287	1716
287	57475
287	25822
287	337867
287	55172
287	64091
287	114299
287	153241
287	10752
287	30844
64779	7161
8850	6927
8850	595
8850	1387
8850	1024
8850	10847
8850	2962
8850	5925
8850	675
8850	3175
8850	8202
8850	3091
8850	3665
8850	58160
8850	22933
8850	2115
8850	11190
8850	7291
8850	3151
8850	8766
8850	6595
8850	6881
8850	7270
8850	2967
8850	8295
8850	1487
8850	4261
8850	4772
8850	27097
8850	51621
8850	81620
8850	6886
8850	23411
8850	8464
8850	1523
8850	2648
8850	6478
8850	4092
8850	2313
8850	3159
8850	8841
8850	8850
8850	7161
8850	28996
8850	117154
8850	55889
8850	3014
8850	701
8850	1786
8850	6900
8850	6198
8850	6199
8850	890
8850	4209
8850	4778
8850	11279
8850	3663
8850	3832
8850	8148
8850	3291
8850	5241
8850	55689
8850	11200
8850	5163
8850	3009
8850	117143
8850	47
8850	10498
8850	3024
8850	10365
8850	7071
8850	8338
8850	256297
8850	7343
8850	904
8850	4109
8850	4976
8850	9439
8850	4306
8850	4641
8850	396
545	2177
545	2175
545	2130
545	641
545	4172
545	9138
545	3667
545	5290
545	8914
545	1108
545	3066
545	64421
545	3791
545	3014
545	4683
545	2321
545	1111
545	5036
545	7508
545	26574
545	9675
545	84126
545	9656
545	990
545	25777
545	9894
545	11073
545	65108
545	9521
545	7486
545	5884
545	1877
545	79780
545	2956
545	675
545	55655
545	353497
545	11200
545	63967
545	4361
545	1523
545	545
545	91442
545	5883
545	5810
545	5976
545	79648
545	10499
545	9730
545	9133
545	257415
545	6119
545	51435
545	90273
545	23632
545	8106
545	8531
545	29126
545	23584
545	27076
545	6327
545	224
545	8546
545	5523
545	2115
545	55215
545	113510
545	326
545	7132
545	5460
545	9110
545	84955
545	4288
57680	10915
57680	9150
57680	846
57680	2318
57680	2956
57680	4288
57680	6657
57680	22900
57680	23476
57680	7014
57680	55636
57680	51547
57680	442247
57680	10653
57680	160428
57680	57418
57680	996
57680	286075
57680	23074
57680	202500
57680	90665
57680	54904
57680	57695
57680	64881
57680	653048
57680	51574
57680	3005
8894	5976
8894	7088
8894	57562
8894	333
8894	1968
8894	8891
8894	1982
8894	440552
8894	9842
8894	3159
8894	22976
8894	4914
8894	5036
8894	2931
8894	7514
8894	6119
8894	476
8894	1543
8894	8766
8894	64210
8894	9367
8894	55832
8894	7706
8894	3014
8894	1630
8894	3068
8894	10985
8894	23512
8894	6199
8894	79102
8894	8872
8894	23031
8894	2108
8894	10412
8894	9147
8894	9493
8894	23310
8894	51154
8894	51602
8894	83858
8894	2197
8894	10594
8894	1540
8894	9343
8894	83732
8894	9804
8894	28969
8894	57721
23411	983
23411	23405
23411	1650
23411	55705
23411	291
23411	2308
23411	3066
23411	10165
23411	6745
23411	5133
23411	476
23411	3297
23411	55226
23411	10533
23411	81624
23411	3909
23411	317772
23411	23101
23411	7486
23411	3009
23411	8287
23411	9411
23411	84444
23411	202333
23411	7088
23411	4092
23411	5925
23411	3091
23411	3727
23411	8660
23411	3716
23411	8514
23411	4137
23411	5775
23411	6720
23411	8563
23411	7161
23411	2130
23411	1894
23411	7249
23411	5906
23411	10914
23411	3667
23411	1107
23411	4303
23411	4261
23411	6935
23411	10155
23411	4692
23411	11200
23411	2648
23411	891
23411	1789
23411	29915
23411	23512
23411	1620
23411	79365
23411	6497
23411	84148
23411	23476
23411	6927
23411	7358
23411	3622
23411	22933
23411	1994
23411	4683
23411	57521
23411	775
23411	1786
23411	4361
23411	4613
23411	10111
23411	3090
23411	2475
23411	1606
23411	8814
23411	134492
23411	57654
23411	55100
23411	9401
23411	79005
23411	9913
23411	54908
23411	54680
23411	54517
23411	10487
23411	8602
23411	8394
23411	4048
23411	6603
23411	6318
23411	10940
23411	253461
23411	23411
23411	51503
23411	6718
23411	253260
23411	55671
23411	144983
23411	25793
23411	57695
23411	8924
23411	200403
23411	113115
23411	286075
23411	51547
23411	57178
23411	375298
23411	54737
23411	668
23411	162972
23411	3705
23411	4297
1780	9183
1780	81027
1780	5909
1780	57551
1780	636
1780	1639
1780	64837
1780	5048
1780	154661
1780	81610
1780	80304
1780	199731
1780	10381
1780	25893
1780	55626
1780	23269
1780	90378
1780	1783
1780	56905
5527	5331
5527	5580
5527	5519
5527	11200
5527	22976
5527	23075
5527	5516
5527	151648
5527	414059
5527	6657
5527	84262
5527	5529
5527	7706
4489	9248
8445	4294
8445	6478
8445	7273
8445	8856
8445	9590
8445	51366
8445	7015
8445	5162
8445	9371
8445	6252
8445	9821
8445	11104
8445	164781
8445	1743
8445	23635
8445	158078
8445	27288
8445	9730
8445	84790
8445	63929
8445	8798
8445	8445
8445	8816
8445	120892
8445	84131
8131	10641
8131	7161
8131	4035
8131	22900
8131	7706
8131	58528
8131	64121
8131	83667
8131	84219
8131	1663
8131	54468
8131	79726
8131	9938
8131	154743
8131	143686
8131	147719
9656	2177
9656	1387
9656	3014
9656	4683
9656	83933
9656	2626
9656	10111
9656	54386
9656	4361
9656	1060
9656	7486
9656	55655
9656	11200
9656	55869
9656	9656
9656	6772
9656	6942
9656	8554
9656	51343
9656	9638
9656	22976
9656	7080
9656	1191
9656	5825
9656	1292
9656	2059
9656	829
9656	4288
9656	57492
9656	2130
9656	5162
9656	10393
9656	5896
9656	675
9656	6119
9656	221037
9656	991
9656	11331
9656	10291
9656	10155
9656	11073
9656	26064
9656	891
9656	57646
9656	79648
9656	64682
9656	996
9656	51433
9656	1994
9656	8924
9656	51434
9656	890
9656	51547
9656	729324
9656	283489
9656	29945
9656	29927
9656	29920
9656	832
9656	488
9656	267
9656	53981
9656	114882
9656	81887
9656	79784
9656	79751
9656	79074
9656	55789
9656	55602
9656	55339
9656	9400
9656	192111
9656	79888
9656	57418
9656	57553
9656	9577
9656	9967
9656	5431
9656	5432
9656	5356
9656	4926
9656	4705
9656	10989
9656	6745
9656	6830
9656	6159
9656	6311
9656	84142
9656	26227
9656	23350
9656	8402
9656	8407
9656	51692
9656	221092
9656	23363
9656	9820
9656	149628
9656	4015
9656	6603
9656	1108
9656	1743
9656	9343
9656	79682
9656	1024
9656	5073
9656	91748
9656	55183
9656	29072
9656	3980
9656	2273
9656	22950
9656	114884
9656	7919
9656	23309
9656	3182
9656	197370
9656	2975
9656	54487
9656	339287
9656	7014
9656	6760
9656	23248
9656	128710
9656	23269
9656	23595
9656	1012
9656	2521
9656	8570
9656	23469
9656	7756
9656	51592
9656	6787
9656	9968
9656	221458
9656	22974
9656	26093
9656	23379
9656	54443
9656	84939
9656	23347
9656	6604
9656	8289
9656	5965
9656	623
9656	221656
9656	57082
9656	54934
9656	56160
9656	64397
9656	79915
9656	79677
9656	81556
22927	6427
22927	5579
22927	5582
22927	1107
22927	5580
22927	5588
22927	2026
22927	23645
22927	7072
9577	6185
9577	675
9577	64210
9577	54495
9577	25979
9577	84142
9577	8328
9577	55757
9577	23331
9577	10165
9577	8202
9577	22976
9577	7132
9577	11217
9577	3191
9577	355
9577	1116
9577	10712
9577	100316868
7153	6427
7153	5903
7153	5579
7153	983
7153	23451
7153	5582
7153	5356
7153	9689
7153	79009
7153	5425
7153	9188
7153	6419
7153	10594
7153	6732
7153	8493
7153	23649
7153	5925
7153	27161
7153	57804
7153	27339
7153	10714
7153	3066
7153	326
7153	7155
7153	10985
7153	81620
7153	3015
7153	9814
7153	5583
7153	5580
7153	7514
7153	5588
7153	51503
7153	55294
7153	7080
7153	1080
7153	26959
7153	641
7153	6119
7153	2335
7153	1107
7153	7059
7153	7412
7153	3676
7153	4646
7153	9820
7153	65109
7153	3169
7153	4174
7153	3014
7153	9793
7153	7014
7153	27086
7153	29128
7153	28513
7153	8289
7153	1108
7153	9343
7153	56916
7153	23363
7153	83987
7153	27022
7153	85451
7153	3284
7153	1743
7153	9715
7153	84182
7153	1355
7153	27152
7153	10598
7153	149628
7153	222235
7153	57721
7153	84061
7153	2305
1452	58
1452	7132
1452	7046
1452	2308
1452	2290
1452	5664
1452	23239
1452	388
1452	23435
1452	999
1452	4950
1452	751867
1452	5071
1452	94274
1452	10725
1452	8120
1452	25865
1452	1131
1452	23621
1452	84433
1452	8546
1452	4775
1452	4776
1452	7074
1452	6772
1452	4772
1452	9188
1452	6142
1452	2736
1452	2737
1452	3688
1452	7283
1452	5211
1452	4914
1452	8925
1452	4041
1452	4137
1452	8761
1452	3191
1452	9662
1452	26986
1452	2130
1452	399687
1452	2058
1452	2783
1452	1994
1452	7412
1452	286077
1452	81610
1452	9991
1452	571
1452	222584
1452	9919
1452	653784
1452	644815
1452	80097
1452	9736
1452	51163
1452	3151
1452	3376
1452	4744
1452	3676
1452	23450
1452	23603
1452	5091
1452	6712
1452	653226
1452	6235
1452	6224
1452	6218
1452	6210
1452	6193
1452	6160
1452	6161
1452	6159
1452	6157
1452	6167
1452	6143
1452	6139
1452	6154
1452	6144
1452	6147
1452	6132
1452	6125
1452	488
1452	57683
1452	27339
1452	64087
1452	192111
1452	8394
1452	8971
1452	26156
1452	9859
1452	32
1452	55210
1452	1629
1452	1452
1452	10844
1452	85378
1452	10383
1452	56922
1452	2521
1452	10426
1452	10427
1452	10189
1452	2197
1452	6119
1452	2998
1452	340069
1452	23235
1452	120892
1452	51512
1452	51199
1452	7514
1452	145508
1452	3169
1452	387893
1452	523
1452	476
1452	474
1452	9968
1452	26130
1452	51133
1452	26227
1452	26057
1452	116143
1452	29927
1452	7764
1452	7465
1452	55832
1452	8844
1452	55622
1452	55667
1452	2171
1452	2314
1452	84295
1452	2673
1452	4710
1452	4976
1452	4008
1452	9343
1452	3420
1452	3066
1452	3007
1452	49854
1452	337867
1452	6576
1452	5905
1452	7706
1452	3667
1452	23677
1452	23303
1452	23367
1452	23095
1452	23164
1452	23191
1452	388468
1452	9126
1452	10939
1452	10985
1452	10527
1452	10598
1452	10165
1452	9520
1452	1891
1452	23076
1111	2177
1111	983
1111	641
1111	5925
1111	8914
1111	91754
1111	4173
1111	7161
1111	1871
1111	5885
1111	63967
1111	26574
1111	79858
1111	2956
1111	2178
1111	10000
1111	7409
1111	4772
1111	23645
1111	5494
1111	4751
1111	4773
1111	5315
1111	7514
1111	84126
1111	93183
1111	1786
1111	79648
1111	6427
1111	10116
1111	26524
1111	10950
1111	51586
1111	11073
1111	29904
1111	6419
1111	57520
1111	701
1111	8493
1111	991
1111	112849
1111	6935
1111	2521
1111	3127
1111	55584
1111	57154
1111	9991
1111	5725
1111	51133
1111	26151
1111	29089
1111	1510
1111	54821
1111	57706
1111	57622
1111	8844
1111	80895
1111	7317
1111	9644
1111	49854
1111	23380
1111	23303
2068	983
2068	4331
2068	2962
2068	5432
2068	2966
2068	5431
2068	2073
2068	5438
2068	2068
2068	5433
2068	730394
2068	5435
2068	2967
2068	51191
2068	4914
2068	27101
2068	7514
2068	11073
2068	64210
2068	7706
2068	23277
2068	57654
2068	23386
2068	80755
2068	728340
2068	83939
2068	38
2068	150274
1434	6772
1434	3191
1434	1080
1434	5536
1434	80021
1434	10869
1434	999
1434	9540
1434	490
1434	1155
1434	7052
1434	7080
1434	4914
1434	5786
1434	8761
1434	6197
1434	4773
1434	7514
1434	2335
1434	1107
1434	23517
1434	64210
1434	10013
1434	5791
1434	267
1434	120892
1434	7412
1434	51547
1434	9991
1434	38
1434	197131
1434	3676
1434	51540
1434	6611
1434	4597
1434	7398
1434	9352
1434	7347
1434	523
1434	55748
1434	1201
1434	9520
1434	9615
1434	10325
1434	56061
1434	23512
1434	92591
1434	11160
1434	83987
1434	134285
1434	23584
1434	2521
1434	7174
1434	526
1434	3843
1434	51400
1434	85451
1434	81930
1434	261726
1434	27233
1434	4544
1434	3169
1434	54908
1434	50
1434	90850
1434	83732
1434	1540
1434	25980
1434	9343
1434	22947
1434	81605
1434	23076
317	355
317	22861
317	10116
317	57099
317	837
317	1994
317	284131
317	23001
317	10141
317	1413
317	80755
317	3963
317	147719
317	4958
317	26156
80204	2664
80204	80303
80204	283464
80204	7086
80204	1487
80204	6773
80204	7132
80204	1847
80204	63827
80204	10013
80204	7706
80204	1994
80204	1176
80204	8797
80204	2081
80204	25820
80204	10600
80204	55707
80204	126393
80204	85451
80204	100293888
80204	80204
80204	10446
80204	1850
4131	50488
4131	2569
4131	2570
4131	7307
4131	8139
4131	5335
4131	55626
4131	4130
4131	9826
4131	8480
4131	100505385
4131	8125
4131	51422
4131	5048
4131	4099
4131	55201
4131	4914
4131	3191
4131	1080
4131	4288
4131	26959
4131	1121
4131	773
4131	9820
4131	57154
4131	774
4131	4291
4131	11315
4131	9667
4131	9924
4131	84623
4131	9757
4131	65018
4131	55072
4131	51547
4131	120892
4131	126393
4131	5538
4131	83987
4131	149628
4131	221120
4131	3607
4131	474
4131	1540
4131	90850
4131	10216
4131	84461
4131	6787
4131	1891
4131	3005
6362	7088
6362	158078
6362	4137
6362	83394
7161	259266
7161	983
7161	10114
7161	9416
7161	1107
7161	274
7161	1387
7161	27161
7161	6935
7161	5925
7161	28996
7161	10642
7161	60684
7161	8554
7161	10274
7161	8165
7161	81620
7161	904
7161	51493
7161	100
7161	9271
7161	55728
7161	1801
7161	10153
7161	57520
7161	65084
7161	6996
7161	6603
7161	7161
7161	5580
7161	3091
7161	4946
7161	595
7161	10260
7161	613037
7161	10277
7161	10048
7161	10049
7161	200933
7161	3066
7161	22994
7161	991
7161	701
7161	6657
7161	891
7161	890
7161	7514
7161	55170
7161	6888
7161	2521
7161	4291
7161	26052
7161	6125
7161	51586
7161	26013
7161	4613
7161	10155
7161	6502
1612	4172
1612	7132
1612	1613
1612	8633
1612	7249
1612	11035
1612	6195
1612	10645
1612	6197
1612	1612
1612	90249
1612	57534
1612	219699
1612	5292
1612	7535
1612	6767
1612	94274
1612	5315
1612	2041
1612	51429
1612	55844
1612	5519
1612	120892
1612	79705
1612	832
1612	830
1612	23603
1612	6840
1612	29766
1612	26140
1612	10625
1612	9047
1612	9158
1612	85026
1612	22926
1612	10235
1612	10383
1612	91050
1612	27245
1612	11040
1612	11137
1612	79657
1612	79634
1612	65244
1612	79864
1612	51313
1612	51474
1612	51422
1612	26582
1612	388407
1612	2962
1612	338398
1612	81488
1612	56882
1612	56924
1612	56986
1612	55622
1612	4017
1612	4076
1612	23071
1612	57191
1612	57606
1612	6399
1612	6706
1612	145781
1612	10525
6603	6604
6603	1024
6603	2962
6603	1108
6603	86
6603	3066
6603	196528
6603	54464
6603	57492
6603	388677
6603	8289
6603	6595
6603	7044
6603	55636
6603	55193
6603	4772
6603	4914
6603	27101
6603	4288
6603	4773
6603	26019
6603	2175
6603	9031
6603	9972
6603	6760
6603	7706
6603	79718
6603	2186
6603	4291
6603	56916
6603	134492
6603	7155
6603	80755
6603	8110
6603	25939
6603	9274
6603	84461
6603	1891
284058	84148
284058	10943
284058	55167
284058	7706
284058	54920
284058	3607
284058	1659
284058	54934
284058	51230
284058	51105
9820	5365
9820	84466
9820	26259
9820	9631
9820	55294
9820	27044
9820	11184
9820	10657
9820	3159
9820	10514
9820	9188
9820	23451
9820	11113
9820	396
9820	7273
9820	5936
9820	595
9820	5216
9820	7879
9820	7343
9820	10376
9820	871
9820	5211
9820	821
9820	5792
9820	10970
9820	1314
9820	7515
9820	6238
9820	5686
9820	8761
9820	5898
9820	829
9820	3191
9820	5036
9820	10672
9820	4288
9820	26986
9820	2130
9820	5315
9820	5869
9820	2058
9820	4928
9820	7266
9820	10131
9820	3066
9820	51676
9820	5905
9820	7167
9820	476
9820	6657
9820	3008
9820	800
9820	3667
9820	10291
9820	845
9820	11198
9820	10155
9820	9221
9820	9124
9820	9126
9820	23113
9820	7307
9820	10946
9820	10096
9820	47
9820	9031
9820	11168
9820	488
9820	3419
9820	3420
9820	9367
9820	23363
9820	51547
9820	9820
9820	414059
9820	5600
9820	5903
9820	5725
9820	26524
9820	5822
9820	1063
9820	5589
9820	83987
9820	1479
9820	1431
9820	1105
9820	1108
9820	1717
9820	1736
9820	1829
9820	1892
9820	11190
9820	1653
9820	1650
9820	6193
9820	6159
9820	6157
9820	6132
9820	6147
9820	6144
9820	6143
9820	6294
9820	6558
9820	6574
9820	1973
9820	1994
9820	29889
9820	134430
9820	2934
9820	2804
9820	2821
9820	2820
9820	2739
9820	2618
9820	2521
9820	345651
9820	2109
9820	2108
9820	2181
9820	2186
9820	6949
9820	84681
9820	6830
9820	6836
9820	84128
9820	7317
9820	7919
9820	7706
9820	84365
9820	22985
9820	7082
9820	7155
9820	3843
9820	3872
9820	3376
9820	50809
9820	3500
9820	3537
9820	3028
9820	3295
9820	3182
9820	3189
9820	3107
9820	3105
9820	27332
9820	27339
9820	317772
9820	51202
9820	51018
9820	51663
9820	51593
9820	51602
9820	51639
9820	51474
9820	51495
9820	51493
9820	29789
9820	29766
9820	4926
9820	4522
9820	4301
9820	4361
9820	4191
9820	5243
9820	5478
9820	348995
9820	25926
9820	25792
9820	25873
9820	10552
9820	10525
9820	10594
9820	220988
9820	10713
9820	10726
9820	10642
9820	10653
9820	10607
9820	10989
9820	10985
9820	10949
9820	10890
9820	10885
9820	10189
9820	10109
9820	10111
9820	26155
9820	26156
9820	10383
9820	26227
9820	326625
9820	81887
9820	58
9820	38
9820	81608
9820	79009
9820	103
9820	8148
9820	8508
9820	8407
9820	11325
9820	8467
9820	8480
9820	55661
9820	8086
9820	8021
9820	55920
9820	471
9820	23160
9820	23165
9820	23076
9820	23071
9820	23225
9820	23223
9820	23246
9820	375
9820	23279
9820	23195
9820	23193
9820	221092
9820	523
9820	23065
9820	23011
9820	23013
9820	515
9820	23530
9820	23524
9820	832
9820	830
9820	55082
9820	873
9820	55023
9820	8570
9820	23603
9820	94239
9820	23350
9820	8886
9820	23347
9820	8971
9820	55210
9820	55226
9820	23481
9820	23499
9820	23435
9820	23450
9820	983
9820	55183
9820	55127
9820	9774
9820	9667
9820	9554
9820	9528
9820	9520
9820	9416
9820	9361
9820	9343
9820	9212
9820	9136
9820	9118
9820	24148
9820	57418
9820	57187
9820	57122
9820	222229
9820	9967
9820	56342
9820	9877
9820	55626
9820	54813
9440	5469
9440	10025
9440	1024
9440	10001
9440	27034
9440	9968
9440	23476
9440	9282
9440	23097
9440	8295
9440	23389
9440	9862
9440	9439
9440	904
9440	55090
9440	51586
9440	9967
9440	9442
9440	9441
9440	9969
9440	2648
9440	55294
9440	4914
9440	9970
9440	6720
9440	9150
9440	6955
9440	8464
9440	9913
9440	23091
9440	23512
9440	55339
9440	5432
9440	53981
9440	7517
9440	64282
9440	8924
9440	7086
9440	861
9440	84955
2869	624
2869	857
2869	5021
2869	154
2869	28964
2869	9478
2869	6623
2869	185
2869	4160
2869	1129
2869	2869
2869	552
2869	553
2869	5957
2869	1232
2869	10514
2869	9188
2869	7343
2869	2149
2869	10048
2869	11177
2869	2870
2869	10013
2869	10189
2869	10296
2869	83743
2869	8661
2869	8567
2869	8546
2869	51479
2869	8816
2869	8943
2869	55291
2869	55226
2869	51154
2869	55759
2869	26056
2869	7025
2869	25890
2869	6949
2869	6732
2869	64210
2869	56888
2869	10927
2869	10908
2869	26608
2869	29789
2869	23
2869	6594
2869	1968
2869	5937
2869	1743
2869	9150
2869	9221
2869	80335
2869	137362
2869	9360
2869	9343
2869	169981
2869	9774
2869	9790
2869	9793
2869	23524
2869	23517
2869	23350
2869	23367
2869	5304
2869	23189
2869	23196
2869	54863
2869	4781
2869	4613
2869	4650
2869	4641
2869	54442
2869	4134
2869	22985
2869	22907
2869	160
2869	375
2869	10803
2869	7852
2869	1237
2869	1236
2869	729230
2869	10663
2869	2769
2869	4343
65084	23612
65084	22933
65084	2688
65084	10013
65084	55512
1801	7132
1801	64210
1801	22900
1801	355
1801	4343
1801	10653
1801	9128
1801	22901
1801	5026
1958	1387
1958	7048
1958	2065
1958	466
1958	3558
1958	4772
1958	6647
1958	2313
1958	5979
1958	4664
1958	20
1958	1636
1958	3562
1958	2002
1958	6722
1958	4773
1958	3727
1958	10001
1958	10940
1958	10763
1958	196528
1958	3553
1958	51176
1958	10011
1958	22826
1958	55023
1958	57590
3091	1387
3091	3066
3091	405
3091	10499
3091	8841
3091	7015
3091	10956
3091	4692
3091	10168
3091	54583
3091	10370
3091	112398
3091	163732
3091	25950
3091	64344
3091	3091
3091	55294
3091	6464
3091	5925
3091	3159
3091	5315
3091	6595
3091	10013
3091	4172
3091	55968
3091	55818
3091	10869
3091	10728
3091	2161
3091	3920
3091	79365
3091	57521
3091	9968
3091	51586
3091	9282
3091	9439
3091	9969
3091	23389
3091	1024
3091	10155
3091	2277
3091	5337
3091	8554
3091	65065
3091	9857
3091	9849
3091	2822
3091	2230
3091	2335
3091	10763
3091	57486
3091	5071
3091	983
3091	124454
3091	58
3091	86
3091	27347
3091	27292
3091	55127
3091	55140
3091	55210
3091	55215
3091	128239
3091	144455
3091	57510
3091	120892
3091	84284
3091	4683
3091	1508
3091	1994
3091	1969
3091	27019
3091	58477
3091	2956
3091	846
3091	2056
3091	2195
3091	2264
3091	2273
3091	2314
3091	2475
3091	3014
3091	3098
3091	5606
3091	339535
3091	3420
3091	3843
3091	3191
3091	4624
3091	4621
3091	4620
3091	4622
3091	4632
3091	4650
3091	5163
3091	5211
3091	5213
3091	132864
3091	5431
3091	5442
3091	5872
3091	6904
3091	5725
3091	1050
3091	24148
3091	7514
3091	7372
3091	23225
3091	23078
3091	23041
3091	253260
3091	51343
3091	22933
3091	8178
3091	8295
3091	8518
3091	23081
3091	26524
3091	9044
3091	79751
3091	219
3091	220
3091	9343
3091	400
3091	622
3091	9690
3091	25939
3091	861
3091	990
3091	9894
3091	64210
3091	10908
3091	10985
3091	10558
3091	10594
3091	10049
3091	10061
3091	54487
3091	29102
57599	3106
57599	23239
57599	10944
57599	7398
57599	7486
57599	55100
57599	23035
57599	55607
57599	79915
57599	23382
57599	23077
57599	6949
57599	6894
57599	6830
57599	64175
57599	159090
57599	5438
57599	56252
57599	23246
57599	1762
57599	8661
57599	55677
57599	1500
57599	10491
57599	51366
57599	9682
57599	1736
57599	4772
57599	22976
57599	4914
57599	4288
57599	4773
57599	2177
57599	338917
57599	8844
57599	55215
57599	8565
57599	8924
57599	9991
57599	10409
7486	641
7486	5425
7486	3014
7486	7014
7486	2237
7486	7486
7486	55655
7486	56897
7486	1387
7486	7080
7486	4914
7486	5423
7486	4683
7486	546
7486	1871
7486	6119
7486	51426
7486	11198
7486	8924
7486	56259
5464	55062
5464	5925
5464	8841
5464	1854
5464	9049
5464	7334
5464	4914
5464	405
5464	8761
5464	5036
5464	1080
5464	5962
5464	2335
5464	10013
5464	7412
5464	6647
5464	9343
5464	2821
5464	57521
5464	730426
5464	100462977
5464	7001
5464	4643
5464	2739
5464	79648
5464	25980
5464	54187
58	4306
58	6712
58	3706
58	1500
58	7082
58	4651
58	7273
58	6198
58	23214
58	23268
58	7429
58	4130
58	10120
58	7402
58	1264
58	4950
58	4892
58	9712
58	8215
58	3673
58	4650
58	23406
58	5216
58	159
58	7409
58	2035
58	26136
58	23191
58	56259
58	3708
58	9087
58	2934
58	4632
58	58
58	1739
58	2037
58	10297
58	1773
58	2059
58	5580
58	1837
58	881
58	1000
58	5337
58	4647
58	4646
58	199
58	23499
58	9493
58	867
58	6464
58	8202
58	26191
58	2065
58	4914
58	919
58	399687
58	274
58	2260
58	23385
58	27429
58	5071
58	55869
58	10787
58	54434
58	10487
58	9343
58	54700
58	6199
58	830
58	51657
58	4641
58	5460
58	26001
58	345651
58	120892
58	23363
58	244
58	5502
58	80020
58	337867
58	51474
58	25980
58	388569
58	56257
58	51574
58	6787
6125	8342
6125	6193
6125	9188
6125	72
6125	8493
6125	6164
6125	83939
6125	4174
6125	10514
6125	6157
6125	55131
6125	3007
6125	6224
6125	6835
6125	6949
6125	25873
6125	728937
6125	81027
6125	6159
6125	1630
6125	26156
6125	143244
6125	6732
6125	2197
6125	6167
6125	497661
6125	9221
6125	26019
6125	6161
6125	6218
6125	7307
6125	6210
6125	23076
6125	3035
6125	10985
6125	10642
6125	6160
6125	51602
6125	6235
6125	6125
6125	23450
6125	55681
6125	6143
6125	23521
6125	4173
6125	6323
6125	11137
6125	3843
6125	267
6125	6209
6125	6170
6125	6154
6125	3014
6125	10527
6125	6142
6125	6147
6125	140032
6125	6132
6125	8554
6125	6144
6125	8971
6125	2318
6125	5936
6125	652
6125	7283
6125	10376
6125	3099
6125	4914
6125	8761
6125	6195
6125	1847
6125	1080
6125	2931
6125	26986
6125	29967
6125	3845
6125	26959
6125	7514
6125	100291837
6125	2335
6125	1107
6125	4843
6125	7412
6125	3676
6125	4204
6125	5885
6125	54464
6125	55832
6125	3169
6125	515
6125	2475
6125	51547
6125	128312
6125	9685
6125	93144
6125	730211
6125	2794
6125	84365
6125	50809
6125	10550
6125	140801
6125	23223
6125	29904
6125	8899
6125	9924
6125	6139
6125	11190
6125	23435
6125	23363
6125	83987
6125	1659
6125	286075
6125	8886
6125	55226
6125	6506
6125	6123
6125	57062
6125	11004
6125	10412
6125	51154
6125	996
6125	55661
6125	51121
6125	80135
6125	100169758
6125	29927
6125	158521
6125	1108
6125	23029
6125	51574
6125	10927
6125	10594
6125	3508
6125	50
6125	155061
6125	1540
6125	25980
6125	9343
6125	83732
6125	56257
6125	7555
6125	9933
6125	7706
6125	4520
